host_id,host_active_years,host_listings_count,host_response_rate_clean,host_acceptance_rate_clean,cluster
22614810,10.0,1,0.0,0.4,3.0
97014604,8.0,1,,1.0,
43954572,9.0,1,1.0,0.29,0.0
495721125,2.0,1,1.0,1.0,1.0
315549627,5.0,25,1.0,0.79,2.0
144173296,7.0,1,1.0,1.0,0.0
39368634,9.0,1,,1.0,
15764269,11.0,1,1.0,0.72,0.0
44733472,9.0,2,1.0,0.91,0.0
495822784,2.0,5,0.98,0.99,1.0
125797498,8.0,103,0.91,1.0,2.0
449696969,3.0,2,1.0,1.0,1.0
314994947,5.0,851,0.97,0.98,2.0
496168245,2.0,2,1.0,0.97,1.0
13149385,11.0,1,,,
95396329,8.0,1,0.14,0.0,3.0
5414679,12.0,1,1.0,0.67,0.0
2056689,13.0,7,1.0,0.98,0.0
256300750,6.0,2,0.9,1.0,1.0
9052850,11.0,3,1.0,0.87,0.0
3873626,12.0,1,1.0,0.5,0.0
309760547,5.0,1,,1.0,
496240927,2.0,1,1.0,0.38,1.0
3937409,12.0,1,,0.75,
163329104,7.0,1,,0.8,
2710710,12.0,1,,0.5,
314994947,5.0,851,0.97,0.98,2.0
70893319,9.0,1,0.5,0.43,3.0
258744315,6.0,11,1.0,0.97,1.0
4518392,12.0,1,1.0,1.0,0.0
11305716,11.0,1,,,
462186497,3.0,1,,,
63889006,9.0,1,1.0,0.82,0.0
44055180,9.0,1,,,
421956053,3.0,1,1.0,0.0,1.0
25639185,10.0,1,,,
27832041,10.0,1,,,
43833148,9.0,1,,,
26854222,10.0,1,,,
459370616,3.0,1,,,
72357416,9.0,2,1.0,0.91,0.0
25392099,10.0,1,,,
149482713,7.0,1,1.0,0.96,0.0
9875707,11.0,1,1.0,0.98,0.0
3524539,12.0,22,1.0,1.0,0.0
432585250,3.0,1,,,
293722904,5.0,7,0.93,0.99,1.0
10562871,11.0,1,,1.0,
76902958,9.0,2,1.0,1.0,0.0
9758193,11.0,1,1.0,0.98,0.0
495323433,2.0,1,,,
495852638,2.0,1,1.0,1.0,1.0
310527427,5.0,1,,,
2138739,13.0,1,,,
4777697,12.0,31,1.0,0.9,0.0
25560008,10.0,1,1.0,0.94,0.0
71511503,9.0,1,1.0,0.87,0.0
11607108,11.0,1,1.0,0.83,0.0
54449655,9.0,1,1.0,1.0,0.0
656613870,0.0,167,1.0,1.0,2.0
99040006,8.0,98,1.0,1.0,2.0
9712800,11.0,1,1.0,0.78,0.0
491543736,2.0,2,1.0,1.0,1.0
137868542,7.0,1,1.0,0.65,0.0
496331858,2.0,1,,0.33,
493642269,2.0,11,1.0,0.95,1.0
62888239,9.0,1,1.0,0.58,0.0
66336082,9.0,1,1.0,1.0,0.0
7178965,11.0,50,1.0,0.71,2.0
5184460,12.0,1,1.0,1.0,0.0
46655167,9.0,1,,,
193397737,7.0,67,0.98,0.95,2.0
117506517,8.0,1,1.0,0.5,0.0
32747651,10.0,7,1.0,1.0,0.0
224697149,6.0,1,1.0,0.97,1.0
7316219,11.0,1,,1.0,
314994947,5.0,851,0.97,0.98,2.0
496344011,2.0,1,1.0,1.0,1.0
496348182,2.0,1,1.0,1.0,1.0
47166829,9.0,1,1.0,0.8,0.0
478646873,2.0,13,1.0,1.0,1.0
425415151,3.0,1,,,
302935011,5.0,1,,0.33,
69614786,9.0,1,,,
20355850,10.0,1,,,
374030818,4.0,1,0.0,0.0,3.0
370595167,4.0,1,0.0,0.17,3.0
97619242,8.0,1,,1.0,
2197973,13.0,2,1.0,1.0,0.0
3586891,12.0,1,0.3,0.17,3.0
47982404,9.0,2,1.0,0.94,0.0
152242,14.0,75,0.99,0.42,0.0
390796747,4.0,1,0.6,0.8,1.0
247203813,6.0,1,,0.0,
156917507,7.0,1,,,
311189842,5.0,1,1.0,1.0,1.0
66841202,9.0,1,1.0,0.94,0.0
10982592,11.0,1,1.0,1.0,0.0
154324383,7.0,1,1.0,1.0,0.0
315910440,5.0,1,,,
9050000,11.0,1,,,
489419848,2.0,8,1.0,1.0,1.0
489419848,2.0,8,1.0,1.0,1.0
12822996,11.0,1,1.0,1.0,0.0
569524740,1.0,21,0.97,0.97,1.0
66479686,9.0,3,1.0,0.74,0.0
139774006,7.0,2,,0.0,
496364927,2.0,1,,,
50502817,9.0,134,1.0,0.97,2.0
496368795,2.0,1,1.0,1.0,1.0
50502817,9.0,134,1.0,0.97,2.0
146199918,7.0,1,1.0,0.78,0.0
4007386,12.0,1,1.0,0.29,0.0
21875144,10.0,1,1.0,1.0,0.0
175256255,7.0,1,1.0,1.0,0.0
23460478,10.0,9,0.96,0.75,0.0
1602690,13.0,29,0.53,0.54,3.0
26685262,10.0,1,1.0,0.94,0.0
314994947,5.0,851,0.97,0.98,2.0
224976669,6.0,1,1.0,0.28,0.0
40308589,9.0,2,1.0,0.71,0.0
483206394,2.0,1,,0.53,
478401754,2.0,21,1.0,1.0,1.0
8482018,11.0,1,1.0,1.0,0.0
128238124,8.0,1,1.0,1.0,0.0
6422571,12.0,1,1.0,0.82,0.0
11988433,11.0,1,,,
14350321,11.0,1,0.9,0.91,0.0
135188100,8.0,2,1.0,0.99,0.0
1500611,13.0,1,,0.83,
18920883,10.0,1,0.86,0.87,0.0
314994947,5.0,851,0.97,0.98,2.0
496714642,2.0,1,1.0,0.89,1.0
39607872,9.0,1,,,
84627590,8.0,27,1.0,0.99,2.0
39457476,9.0,1,,0.86,
12425096,11.0,1,,0.5,
101398557,8.0,1,1.0,0.92,0.0
314994947,5.0,851,0.97,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
17151656,10.0,18,1.0,0.97,0.0
54223912,9.0,1,,,
79682623,8.0,1,,,
524851930,1.0,135,0.99,1.0,2.0
524851930,1.0,135,0.99,1.0,2.0
314994947,5.0,851,0.97,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
422869238,3.0,1,,1.0,
313044734,5.0,7,1.0,0.62,1.0
42591820,9.0,1,,,
495484361,2.0,1,,1.0,
39413484,9.0,22,0.97,0.97,2.0
24495283,10.0,122,0.68,0.68,2.0
33889201,10.0,407,0.89,0.98,2.0
305424145,5.0,4,1.0,0.99,1.0
125797498,8.0,103,0.91,1.0,2.0
436103373,3.0,193,1.0,1.0,2.0
1322370,13.0,24,1.0,0.99,0.0
355513169,4.0,1,,,
94741773,8.0,1,1.0,1.0,0.0
577507547,1.0,265,1.0,1.0,2.0
496571175,2.0,1,1.0,1.0,1.0
735442,13.0,2,1.0,0.93,0.0
13409876,11.0,1,1.0,0.88,0.0
26917305,10.0,1,0.67,0.0,3.0
496747828,2.0,1,1.0,1.0,1.0
59372953,9.0,9,0.92,0.98,0.0
50260897,9.0,1,1.0,0.91,0.0
16645552,11.0,1,0.89,0.64,0.0
282305932,5.0,1,,0.88,
112072177,8.0,1,1.0,1.0,0.0
7233523,11.0,1,1.0,0.6,0.0
52353006,9.0,1,,,
131584508,8.0,1,,1.0,
541345424,1.0,163,1.0,0.99,2.0
485454907,2.0,3,0.96,0.98,1.0
35881291,10.0,1,,,
477370835,2.0,1,,,
496791335,2.0,2,1.0,,3.0
496799075,2.0,1,1.0,0.96,1.0
415828318,3.0,1,0.97,0.94,1.0
159879513,7.0,1,,1.0,
480166429,2.0,11,1.0,1.0,1.0
448405235,3.0,101,,,
593333778,0.0,172,1.0,1.0,2.0
593333778,0.0,172,1.0,1.0,2.0
496572310,2.0,1,,1.0,
58150,15.0,61,1.0,0.97,2.0
304095672,5.0,1,0.6,1.0,1.0
478401754,2.0,21,1.0,1.0,1.0
15219457,11.0,1,,,
138289074,7.0,1,,1.0,
458533553,3.0,21,,,
13139844,11.0,1,,,
475067612,2.0,6,1.0,1.0,1.0
13987837,11.0,1,0.75,0.61,0.0
593333778,0.0,172,1.0,1.0,2.0
5027164,12.0,79,0.79,0.63,2.0
28290642,10.0,1,1.0,0.96,0.0
593333778,0.0,172,1.0,1.0,2.0
3421007,12.0,72,1.0,0.99,2.0
75383151,9.0,2,0.83,0.59,0.0
104702899,8.0,1,,,
28027568,10.0,3,1.0,1.0,0.0
67718847,9.0,1,,,
33655985,10.0,2,0.5,0.14,3.0
593333778,0.0,172,1.0,1.0,2.0
593333778,0.0,172,1.0,1.0,2.0
461818663,3.0,1,0.7,0.9,1.0
335998296,5.0,183,1.0,1.0,2.0
577507547,1.0,265,1.0,1.0,2.0
496882730,2.0,1,,0.0,
142593992,7.0,1,,0.44,
577507547,1.0,265,1.0,1.0,2.0
489589422,2.0,115,1.0,1.0,2.0
129584796,8.0,1,,0.33,
7639868,11.0,5,0.97,0.9,0.0
485936669,2.0,1,1.0,0.98,1.0
489589422,2.0,115,1.0,1.0,2.0
6975813,12.0,1,0.0,1.0,3.0
205639257,6.0,1,1.0,0.72,0.0
116034513,8.0,1,,1.0,
1466866,13.0,26,0.94,1.0,0.0
467063249,2.0,2,1.0,1.0,1.0
273797104,5.0,10,1.0,0.99,1.0
179950273,7.0,1,1.0,,0.0
52805458,9.0,1,0.0,0.0,3.0
5458450,12.0,1,1.0,0.57,0.0
6564711,12.0,1,,1.0,
213385172,6.0,1,,,
498188632,2.0,1,1.0,1.0,1.0
117929471,8.0,16,1.0,1.0,2.0
15455888,11.0,1,,,
52390078,9.0,1,1.0,0.96,0.0
495706540,2.0,1,1.0,0.99,1.0
497449920,2.0,1,,,
19989387,10.0,1,0.67,0.17,3.0
51567288,9.0,171,1.0,0.99,2.0
51567288,9.0,171,1.0,0.99,2.0
51567288,9.0,171,1.0,0.99,2.0
51567288,9.0,171,1.0,0.99,2.0
165773215,7.0,2,1.0,0.79,0.0
3644670,12.0,1,1.0,1.0,0.0
1433920,13.0,1,,,
30583681,10.0,4,1.0,0.77,0.0
65871974,9.0,1,,0.82,
39413484,9.0,22,0.97,0.97,2.0
258744315,6.0,11,1.0,0.97,1.0
258744315,6.0,11,1.0,0.97,1.0
441009273,3.0,3,0.6,0.91,1.0
496906359,2.0,1,,,
12203419,11.0,1,,1.0,
50502817,9.0,134,1.0,0.97,2.0
498197923,2.0,1,1.0,1.0,1.0
38998198,9.0,1,,1.0,
152571684,7.0,1,,0.8,
488855798,2.0,1,0.8,0.58,1.0
149730227,7.0,1,1.0,0.56,0.0
33889201,10.0,407,0.89,0.98,2.0
528015349,1.0,153,,,
75744897,9.0,1,,1.0,
4389168,12.0,1,1.0,0.67,0.0
71606798,9.0,2,0.94,0.97,0.0
228164657,6.0,1,,0.0,
489010956,2.0,46,,,
208804722,6.0,1,1.0,1.0,1.0
498213631,2.0,1,1.0,0.83,1.0
185278727,7.0,1,0.3,0.14,3.0
577507547,1.0,265,1.0,1.0,2.0
577507547,1.0,265,1.0,1.0,2.0
21137801,10.0,1,1.0,1.0,0.0
735442,13.0,2,1.0,0.93,0.0
27442803,10.0,1,1.0,0.71,0.0
115906725,8.0,1,1.0,1.0,0.0
90953269,8.0,1,1.0,0.0,0.0
10248664,11.0,46,1.0,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
498214893,2.0,1,,,
498224516,2.0,1,0.67,0.33,3.0
314994947,5.0,851,0.97,0.98,2.0
489010956,2.0,46,,,
314994947,5.0,851,0.97,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
82298885,8.0,1,1.0,1.0,0.0
478530599,2.0,1,0.0,0.17,3.0
19448713,10.0,1,1.0,0.71,0.0
14539841,11.0,1,,,
15074604,11.0,2,,0.63,
165419234,7.0,1,1.0,0.89,0.0
314994947,5.0,851,0.97,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
52151858,9.0,1,1.0,0.73,0.0
489964484,2.0,117,1.0,0.96,2.0
29037764,10.0,25,1.0,0.98,2.0
4804737,12.0,1,,,
331381766,5.0,1,,1.0,
498233170,2.0,1,,1.0,
220213169,6.0,7,1.0,0.3,0.0
39192155,9.0,1,1.0,0.83,0.0
200325242,6.0,1,,,
577507547,1.0,265,1.0,1.0,2.0
7672486,11.0,1,0.0,0.0,3.0
489558363,2.0,2,1.0,1.0,1.0
79489836,8.0,2,1.0,1.0,0.0
401517870,4.0,1,0.3,0.75,3.0
429607329,3.0,1,,,
12665495,11.0,1,,,
17361809,10.0,2,,1.0,
476203524,2.0,49,1.0,0.99,2.0
577507547,1.0,265,1.0,1.0,2.0
16407655,11.0,1,1.0,0.6,0.0
20068852,10.0,1,,,
30136974,10.0,1,1.0,1.0,0.0
496932056,2.0,1,,,
17812405,10.0,1,1.0,1.0,0.0
484599549,2.0,1,1.0,1.0,1.0
498334970,2.0,1,,,
75544496,9.0,1,0.0,,2.0
33458620,10.0,1,1.0,1.0,0.0
419373902,3.0,1,,0.5,
210376500,6.0,1,,,
41933398,9.0,1,1.0,1.0,0.0
17905533,10.0,1,,0.5,
303815727,5.0,1,0.18,0.19,3.0
275752141,5.0,1,,,
65440814,9.0,36,1.0,1.0,2.0
24418767,10.0,1,,,
418980013,3.0,1,,,
199985502,6.0,2,1.0,1.0,1.0
2256304,13.0,1,1.0,0.54,0.0
354444258,4.0,1,1.0,0.96,1.0
455845398,3.0,1,1.0,1.0,1.0
555092668,1.0,11,0.94,0.8,1.0
136005955,7.0,1,,,
524851930,1.0,135,0.99,1.0,2.0
15074604,11.0,2,,0.63,
488580886,2.0,1,0.0,,2.0
33455016,10.0,1,1.0,1.0,0.0
83872733,8.0,1,1.0,0.33,0.0
67049717,9.0,1,1.0,0.94,0.0
54186630,9.0,1,,,
38612021,9.0,1,1.0,1.0,0.0
2337334,13.0,1,1.0,0.96,0.0
498428907,2.0,1,1.0,0.75,1.0
35611621,10.0,1,1.0,1.0,0.0
497228158,2.0,1,1.0,1.0,1.0
452590583,3.0,4,1.0,0.59,1.0
111093583,8.0,2,0.2,0.0,3.0
496791335,2.0,2,1.0,,3.0
3907503,12.0,3,1.0,1.0,0.0
282976415,5.0,1,1.0,1.0,1.0
59821032,9.0,1,,1.0,
65337209,9.0,1,,,
448571609,3.0,10,1.0,0.96,1.0
59640498,9.0,2,,,
7616690,11.0,1,,0.83,
314994947,5.0,851,0.97,0.98,2.0
17123041,10.0,1,1.0,1.0,0.0
6863961,12.0,1,1.0,0.5,0.0
497696914,2.0,1,,1.0,
495649767,2.0,2,1.0,1.0,1.0
1651752,13.0,2,0.0,0.0,3.0
496378886,2.0,24,,,
497714220,2.0,1,,,
498476947,2.0,2,0.56,0.55,3.0
9967213,11.0,1,,1.0,
109218908,8.0,1,,1.0,
3849261,12.0,1,,,
498488832,2.0,1,,,
6624786,12.0,1,1.0,0.88,0.0
12671654,11.0,1,1.0,0.95,0.0
282791998,5.0,1,,1.0,
750320,13.0,1,1.0,0.97,0.0
16394438,11.0,1,,,
67118,15.0,1,1.0,1.0,0.0
497738450,2.0,1,,1.0,
497727733,2.0,1,1.0,1.0,1.0
443991133,3.0,1,1.0,1.0,1.0
1646944,13.0,20,1.0,0.98,0.0
193463287,7.0,45,1.0,0.99,2.0
193463287,7.0,45,1.0,0.99,2.0
5209489,12.0,1,1.0,0.0,0.0
96396070,8.0,1,1.0,0.9,0.0
412536229,3.0,1,,,
13779114,11.0,1,1.0,,0.0
24585853,10.0,1,,,
141020595,7.0,11,1.0,0.97,0.0
29518525,10.0,1,1.0,0.67,0.0
157188656,7.0,1,0.88,0.46,0.0
528015349,1.0,153,,,
479250933,2.0,39,,1.0,
441009273,3.0,3,0.6,0.91,1.0
162221690,7.0,1,1.0,0.71,0.0
82244358,8.0,1,,,
254591320,6.0,4,1.0,1.0,1.0
51567288,9.0,171,1.0,0.99,2.0
314994947,5.0,851,0.97,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
261332427,6.0,2,1.0,1.0,1.0
152242,14.0,75,0.99,0.42,0.0
656613870,0.0,167,1.0,1.0,2.0
32184160,10.0,1,1.0,0.08,0.0
101992345,8.0,1,1.0,1.0,0.0
51567288,9.0,171,1.0,0.99,2.0
16998176,11.0,1,0.75,0.11,3.0
4574124,12.0,46,1.0,0.98,2.0
32305777,10.0,1,0.29,0.55,3.0
497869345,2.0,1,0.57,1.0,1.0
524851930,1.0,135,0.99,1.0,2.0
69202397,9.0,1,,,
497880708,2.0,1,1.0,0.75,1.0
4235544,12.0,1,,,
2235619,13.0,1,1.0,0.95,0.0
8380990,11.0,2,1.0,0.85,0.0
31101680,10.0,1,1.0,,0.0
18676291,10.0,1,1.0,1.0,0.0
270760243,5.0,1,,,
1324331,13.0,1,1.0,0.93,0.0
6008167,12.0,1,1.0,1.0,0.0
920147,13.0,2,1.0,0.67,0.0
489964484,2.0,117,1.0,0.96,2.0
24495283,10.0,122,0.68,0.68,2.0
9228020,11.0,1,,,
204223176,6.0,1,0.89,0.77,0.0
83025094,8.0,1,,,
497978937,2.0,1,1.0,1.0,1.0
51567288,9.0,171,1.0,0.99,2.0
143283423,7.0,14,1.0,0.81,0.0
178592415,7.0,1,,0.5,
483302706,2.0,7,,,
99199946,8.0,23,0.7,0.97,2.0
444600935,3.0,1,,,
252984710,6.0,1,1.0,0.96,1.0
6087405,12.0,1,1.0,0.94,0.0
415937519,3.0,1,1.0,0.0,1.0
48836442,9.0,4,1.0,1.0,0.0
46388686,9.0,1,1.0,1.0,0.0
498547534,2.0,1,,,
6383307,12.0,1,,,
288827877,5.0,1,1.0,1.0,1.0
460047164,3.0,301,0.98,0.97,2.0
460047164,3.0,301,0.98,0.97,2.0
460047164,3.0,301,0.98,0.97,2.0
460047164,3.0,301,0.98,0.97,2.0
460047164,3.0,301,0.98,0.97,2.0
26250308,10.0,1,1.0,1.0,0.0
436103373,3.0,193,1.0,1.0,2.0
593333778,0.0,172,1.0,1.0,2.0
6920734,12.0,1,1.0,1.0,0.0
388167292,4.0,1,1.0,1.0,1.0
545618851,1.0,54,,,
25116975,10.0,2,1.0,1.0,0.0
300765938,5.0,71,0.95,0.76,2.0
2454738,13.0,1,1.0,0.44,0.0
498990299,2.0,1,1.0,0.88,1.0
1466887,13.0,1,1.0,1.0,0.0
84137603,8.0,1,1.0,0.86,0.0
10248664,11.0,46,1.0,0.98,2.0
350845873,4.0,4,1.0,0.99,1.0
1591075,13.0,1,,,
8376294,11.0,1,1.0,0.81,0.0
44733472,9.0,2,1.0,0.91,0.0
7178965,11.0,50,1.0,0.71,2.0
3760838,12.0,1,,,
410057250,3.0,1,1.0,0.75,1.0
84627590,8.0,27,1.0,0.99,2.0
343383304,5.0,1,,,
499356156,2.0,1,0.0,,2.0
541345424,1.0,163,1.0,0.99,2.0
460047164,3.0,301,0.98,0.97,2.0
499365551,2.0,1,1.0,0.98,1.0
5263799,12.0,1,1.0,1.0,0.0
234232595,6.0,2,1.0,0.91,1.0
379978839,4.0,1,1.0,0.49,1.0
51724677,9.0,1,1.0,0.67,0.0
4596870,12.0,1,1.0,0.9,0.0
28192318,10.0,1,,,
114062897,8.0,1,1.0,0.77,0.0
143348861,7.0,1,0.7,0.98,0.0
12030686,11.0,1,,,
36799929,9.0,1,1.0,1.0,0.0
215644355,6.0,1,,,
499021635,2.0,2,1.0,1.0,1.0
499023696,2.0,2,,,
498663284,2.0,3,1.0,0.92,1.0
66174157,9.0,1,1.0,0.96,0.0
27843495,10.0,1,,,
28338081,10.0,1,,,
41936065,9.0,1,1.0,0.35,0.0
496378886,2.0,24,,,
541345424,1.0,163,1.0,0.99,2.0
577507547,1.0,265,1.0,1.0,2.0
243097894,6.0,1,1.0,0.95,1.0
32527146,10.0,1,1.0,0.89,0.0
489964484,2.0,117,1.0,0.96,2.0
7642792,11.0,136,0.98,0.96,2.0
53584667,9.0,1,1.0,0.93,0.0
314994947,5.0,851,0.97,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
146600810,7.0,1,,1.0,
51385422,9.0,1,1.0,0.73,0.0
85708791,8.0,1,,,
222395872,6.0,1,,0.0,
11592119,11.0,1,,,
34043134,10.0,1,1.0,0.91,0.0
6596279,12.0,1,1.0,1.0,0.0
42095984,9.0,2,1.0,1.0,0.0
42825257,9.0,1,,,
12481727,11.0,1,1.0,0.87,0.0
4546833,12.0,1,,0.75,
29304472,10.0,1,1.0,0.8,0.0
92844752,8.0,1,,,
496527249,2.0,1,,,
3408657,12.0,2,1.0,1.0,0.0
59910553,9.0,1,1.0,1.0,0.0
460047164,3.0,301,0.98,0.97,2.0
23460478,10.0,9,0.96,0.75,0.0
7642792,11.0,136,0.98,0.96,2.0
499061419,2.0,1,,,
467027100,2.0,2,1.0,1.0,1.0
567523,14.0,2,0.75,0.86,0.0
139334322,7.0,1,1.0,0.71,0.0
10988078,11.0,4,1.0,1.0,0.0
115126817,8.0,1,1.0,1.0,0.0
901882,13.0,1,1.0,0.87,0.0
12564162,11.0,1,,1.0,
58066660,9.0,1,1.0,0.59,0.0
727223,13.0,27,1.0,1.0,0.0
20036959,10.0,1,1.0,0.83,0.0
70920583,9.0,5,1.0,1.0,0.0
412916798,3.0,1,,,
425502119,3.0,7,1.0,1.0,1.0
2514214,13.0,2,1.0,0.69,0.0
499638411,2.0,1,1.0,1.0,1.0
1437359,13.0,1,1.0,0.5,0.0
39661545,9.0,1,1.0,1.0,0.0
7519868,11.0,1,1.0,0.77,0.0
399835851,4.0,1,1.0,0.86,1.0
499654498,2.0,1,1.0,0.86,1.0
498747954,2.0,1,,0.0,
134352541,8.0,1,1.0,0.88,0.0
4378659,12.0,1,,0.43,
40028787,9.0,1,,1.0,
36453753,9.0,1,1.0,0.5,0.0
499147170,2.0,1,,1.0,
208699557,6.0,1,1.0,0.77,0.0
569596141,1.0,10,1.0,0.99,1.0
498484307,2.0,1,,1.0,
445351236,3.0,2,1.0,1.0,1.0
436103373,3.0,193,1.0,1.0,2.0
498673400,2.0,1,,1.0,
29037764,10.0,25,1.0,0.98,2.0
4146008,12.0,1,,,
244406484,6.0,2,1.0,0.96,1.0
29442470,10.0,1,,,
54991519,9.0,1,1.0,0.0,0.0
40099955,9.0,1,1.0,0.63,0.0
9478314,11.0,2,1.0,0.63,0.0
53800234,9.0,1,1.0,0.55,0.0
448970430,3.0,1,,,
123166339,8.0,1,1.0,0.26,0.0
24487273,10.0,1,,1.0,
18756671,10.0,1,,,
50978178,9.0,394,0.88,0.99,2.0
156021182,7.0,1,1.0,0.5,0.0
219267440,6.0,21,1.0,1.0,2.0
99040006,8.0,98,1.0,1.0,2.0
13013633,11.0,61,0.99,0.97,2.0
9984536,11.0,3,1.0,1.0,0.0
593333778,0.0,172,1.0,1.0,2.0
72496334,9.0,1,,,
472233422,2.0,2,0.7,0.65,1.0
499172230,2.0,1,,1.0,
50978178,9.0,394,0.88,0.99,2.0
452075898,3.0,12,1.0,1.0,1.0
1112584,13.0,167,0.95,0.79,2.0
24396540,10.0,1,0.0,0.0,3.0
37028567,9.0,1,,,
442683407,3.0,17,1.0,1.0,1.0
74266499,9.0,16,1.0,0.55,0.0
469667041,2.0,1,0.89,0.98,1.0
499382716,2.0,1,0.0,0.0,3.0
349975702,5.0,1,1.0,0.89,1.0
409297,14.0,1,,,
93863365,8.0,1,,,
118878263,8.0,1,,0.0,
192347739,7.0,1,1.0,0.97,0.0
195962598,7.0,2,1.0,0.5,0.0
499781229,2.0,1,1.0,1.0,1.0
542068950,1.0,28,1.0,1.0,1.0
314994947,5.0,851,0.97,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
56610918,9.0,1,,0.0,
51567288,9.0,171,1.0,0.99,2.0
335998296,5.0,183,1.0,1.0,2.0
98418960,8.0,3,1.0,1.0,0.0
577507547,1.0,265,1.0,1.0,2.0
8964676,11.0,4,1.0,1.0,0.0
486609764,2.0,2,1.0,1.0,1.0
31299468,,1,,,
314994947,5.0,851,0.97,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
314994947,5.0,851,0.97,0.98,2.0
69641997,9.0,2,1.0,1.0,0.0
50978178,9.0,394,0.88,0.99,2.0
50978178,9.0,394,0.88,0.99,2.0
189903939,7.0,2,1.0,1.0,0.0
30493020,10.0,2,,,
6186712,12.0,1,,,
484242793,2.0,1,1.0,1.0,1.0
21885868,10.0,1,1.0,0.75,0.0
258132808,6.0,1,,0.0,
482330101,2.0,4,0.94,0.99,1.0
33889201,10.0,407,0.89,0.98,2.0
25707302,10.0,1,0.75,1.0,0.0
31784469,10.0,1,1.0,1.0,0.0
59881532,9.0,1,,,
35206828,10.0,1,,0.0,
567523,14.0,2,0.75,0.86,0.0
488511138,2.0,1,1.0,1.0,1.0
50502817,9.0,134,1.0,0.97,2.0
111517243,8.0,1,,0.92,
3038685,12.0,14,0.97,0.94,0.0
50978178,9.0,394,0.88,0.99,2.0
33889201,10.0,407,0.89,0.98,2.0
50978178,9.0,394,0.88,0.99,2.0
500009727,2.0,7,1.0,1.0,1.0
577507547,1.0,265,1.0,1.0,2.0
101851832,8.0,1,,1.0,
3284275,12.0,1,1.0,1.0,0.0
147359669,7.0,1,1.0,0.85,0.0
21373260,10.0,1,,,
345261131,5.0,1,,,
22806775,10.0,2,1.0,0.71,0.0
460155969,3.0,4,1.0,1.0,1.0
17713926,10.0,1,,,
500355009,2.0,1,,1.0,
132950717,,1,,,
82130408,8.0,1,,1.0,
28880062,10.0,1,1.0,1.0,0.0
5239873,12.0,1,,0.0,
81234404,8.0,10,1.0,0.96,0.0
5947465,12.0,6,1.0,0.57,0.0
25687272,10.0,1,1.0,1.0,0.0
500423604,2.0,9,0.25,1.0,3.0
460047164,3.0,301,0.98,0.97,2.0
69564,15.0,3,1.0,0.0,0.0
500423604,2.0,9,0.25,1.0,3.0
500426525,2.0,1,1.0,1.0,1.0
460047164,3.0,301,0.98,0.97,2.0
460047164,3.0,301,0.98,0.97,2.0
314994947,5.0,851,0.97,0.98,2.0
4639713,12.0,1,1.0,0.85,0.0
25035304,10.0,1,1.0,1.0,0.0
499815978,2.0,1,,1.0,
30932327,10.0,1,1.0,0.82,0.0
50714296,9.0,1,1.0,,0.0
25937579,10.0,1,,,
90891353,8.0,1,1.0,0.95,0.0
524851930,1.0,135,0.99,1.0,2.0
79344658,8.0,1,,,
499830730,2.0,1,1.0,0.9,1.0
656613870,0.0,167,1.0,1.0,2.0
75873309,9.0,1,1.0,0.87,0.0
35486582,10.0,1,,,
50978178,9.0,394,0.88,0.99,2.0
36207139,10.0,2,1.0,1.0,0.0
471683571,2.0,2,0.4,0.64,3.0
50978178,9.0,394,0.88,0.99,2.0
460047164,3.0,301,0.98,0.97,2.0
314994947,5.0,851,0.97,0.98,2.0
500423604,2.0,9,0.25,1.0,3.0
500423604,2.0,9,0.25,1.0,3.0
487150208,2.0,4,1.0,1.0,1.0
501490042,2.0,18,,,
500423604,2.0,9,0.25,1.0,3.0
365995961,4.0,1,0.86,0.63,1.0
7121502,11.0,1,,1.0,
19054519,10.0,1,1.0,0.71,0.0
10249309,11.0,1,1.0,0.48,0.0
88946344,8.0,1,,0.83,
17953358,10.0,2,,1.0,
22758934,10.0,1,0.0,0.0,3.0
500423604,2.0,9,0.25,1.0,3.0
500354482,2.0,1,0.8,0.84,1.0
436103373,3.0,193,1.0,1.0,2.0
500434239,2.0,1,1.0,0.94,1.0
489964484,2.0,117,1.0,0.96,2.0
500423604,2.0,9,0.25,1.0,3.0
10009357,11.0,1,1.0,0.93,0.0
500423604,2.0,9,0.25,1.0,3.0
500112525,2.0,1,1.0,1.0,1.0
3421007,12.0,72,1.0,0.99,2.0
3758980,12.0,52,1.0,0.83,2.0
3421007,12.0,72,1.0,0.99,2.0
3421007,12.0,72,1.0,0.99,2.0
72047774,9.0,1,1.0,0.63,0.0
7730829,11.0,1,1.0,0.89,0.0
14112392,11.0,1,1.0,1.0,0.0
23822730,10.0,1,0.0,0.0,3.0
9213629,11.0,1,0.8,0.5,0.0
507675869,2.0,2,1.0,0.95,1.0
385699664,4.0,1,,1.0,
500131564,2.0,1,0.94,1.0,1.0
